id,title,description_nl,description_fr,description_de,description_en,type,metadata_created,metadata_modified,language,publisher_email,temporal_start,regions_covered,theme,organization_id,organization_name,owner_org,license_id,license_url,agreement_declaration,url,format,frequency,qual_ass_nl,qual_ass_fr,qual_ass_de,qual_ass_en
70034b2b-6d85-48b6-b0d5-8cf5d1b2e556,Trains supprimés par mois - Afgeschafte treinen per maand - Monthly accounts of cancelled trains,"Aantal en percentage afgeschafte treinen per maand. 

Een trein kan worden afgeschaft over het geheel van zijn reisweg of over een deel daarvan.

https://opendata.infrabel.be/explore/dataset/afgeschafte-treinen-per-maand/information/","Nombre et pourcentage de trains supprimés par mois 

Un train peut être supprimé sur la totalité de son parcours ou sur une partie de celui-ci.

https://opendata.infrabel.be/explore/dataset/afgeschafte-treinen-per-maand/information/",,"Monthly account and proportion of cancelled trains 

A train can be cancelled either on a portion or on the entirety of its path.

https://opendata.infrabel.be/explore/dataset/afgeschafte-treinen-per-maand/information/",dataset,2020-03-12T14:00:39.425297,2020-12-08T08:34:30.657041,"http://publications.europa.eu/resource/authority/language/FRA, http://publications.europa.eu/resource/authority/language/ENG, http://publications.europa.eu/resource/authority/language/NLD",opendata@infrabel.be,2016-01-01T12:00:00,"http://data.europa.eu/nuts/code/BE1, http://data.europa.eu/nuts/code/BE2, http://data.europa.eu/nuts/code/BE3",http://publications.europa.eu/resource/authority/data-theme/TRAN,fe150c96-ce8b-4c91-adfd-cbaaff49a664,infrabel,fe150c96-ce8b-4c91-adfd-cbaaff49a664,cc-zero,http://www.opendefinition.org/licenses/cc-zero,Y,,,http://publications.europa.eu/resource/authority/frequency/MONTHLY,,,,
13274c63-8f40-4e28-9c01-e74f91b4650f,Ponctualité par type de train - Stiptheid per type trein per maand,"Maandelijkse stiptheid per type trein : L, S, P, IC

Het stiptheidspercentage geeft weer hoeveel procent van alle binnenlandse treinen, over een periode van een maand, met een vertraging van maximaal 5 minuten en 59 seconden, aangekomen zijn in hun eindbestemmingsstation. Voor de treinen die door de Brusselse Noord-Zuid verbinding rijden, geldt het eerste station van de verbinding dat zij op hun reisweg aandoen.

https://opendata.infrabel.be/explore/dataset/data_punctualite_typedetrain/information/","Ponctualité mensuelle par type de train: L, S, P, IC

Le pourcentage de ponctualité représente le pourcentage de trains qui, pendant le mois, sont arrivés avec un retard maximum de 5 minutes et 59 secondes, à leur gare de destination et -pour les trains qui traversent la jonction Nord-Midi bruxelloise, dans la première gare de la jonction qu'ils rencontrent sur leur trajet.

https://opendata.infrabel.be/explore/dataset/data_punctualite_typedetrain/information/",,"Monthly punctuality per train type : L, S, P, IC

The punctuality metric represents the monthly proportion of trains that arrived with a maximum delay of 5 minutes and 59 seconds at their destination or - for the trains travelling through Brussel's North-South junction, upon arrival at the first station of the junction on their path.

https://opendata.infrabel.be/explore/dataset/data_punctualite_typedetrain/information/",dataset,2020-03-12T13:53:45.296050,2020-12-08T08:34:19.210356,"http://publications.europa.eu/resource/authority/language/FRA, http://publications.europa.eu/resource/authority/language/ENG, http://publications.europa.eu/resource/authority/language/NLD",opendata@infrabel.be,2016-01-01T12:00:00,"http://data.europa.eu/nuts/code/BE1, http://data.europa.eu/nuts/code/BE2, http://data.europa.eu/nuts/code/BE3",http://publications.europa.eu/resource/authority/data-theme/TRAN,fe150c96-ce8b-4c91-adfd-cbaaff49a664,infrabel,fe150c96-ce8b-4c91-adfd-cbaaff49a664,cc-zero,http://www.opendefinition.org/licenses/cc-zero,Y,,,On occurence,,,,
4527f4f8-7776-47f7-8b9a-be64473843cf,Ponctualité nationale tenant compte des trains supprimés - Nationale stiptheid gemeten met afgeschafte treinen - Monthly national punctuality accounting for cancelled trains,"Het stiptheidspercentage geeft weer hoeveel procent van alle binnenlandse treinen, over een periode van een maand, met een vertraging van maximaal 5 minuten en 59 seconden aangekomen zijn in hun eindbestemmingsstation (voor de treinen die door de Brusselse Noord-Zuid verbinding rijden, geldt het eerste station van de Brusselse Noord-Zuid verbinding dat zij op hun reisweg aandoen), vergeleken met alle nationale reizigerstreinen en treinen die gepland waren maar die op een deel van hun reis of volledig afgeschaft werden.

https://opendata.infrabel.be/explore/dataset/nationale-stiptheid-met-afgeschafte-treinen/information/","Ce chiffre de ponctualité donne le pourcentage de tous les trains de voyageurs nationaux qui arrivent avec un retard de maximum 5 minutes 59 secondes à leur gare de destination ou - pour les trains qui passent par la jonction bruxelloise Nord-Midi, l'arrivée à la première gare de la jonction sur leur trajet, pendant un mois, par rapport à tous les trains voyageurs nationaux ayant roulé sur le mois ainsi que les trains prévus mais supprimés sur une partie de leur trajet ou complètement.

https://opendata.infrabel.be/explore/dataset/nationale-stiptheid-met-afgeschafte-treinen/information/",,"This punctuality metric gives the monthly proportion of domestic passenger trains that arrive at their destination or - for the trains travelling through Brussel's North-South junction, upon arrival at the first station of the junction on their path, compared to the entirety of domestic passenger trains (operated, cancelled on a portion of their journey or completely cancelled).

https://opendata.infrabel.be/explore/dataset/nationale-stiptheid-met-afgeschafte-treinen/information/",dataset,2020-03-12T13:50:16.332492,2020-12-08T08:33:08.277100,"http://publications.europa.eu/resource/authority/language/FRA, http://publications.europa.eu/resource/authority/language/ENG, http://publications.europa.eu/resource/authority/language/NLD",opendata@infrabel.be,2016-01-01T12:00:00,"http://data.europa.eu/nuts/code/BE1, http://data.europa.eu/nuts/code/BE2, http://data.europa.eu/nuts/code/BE3",http://publications.europa.eu/resource/authority/data-theme/TRAN,fe150c96-ce8b-4c91-adfd-cbaaff49a664,infrabel,fe150c96-ce8b-4c91-adfd-cbaaff49a664,cc-zero,http://www.opendefinition.org/licenses/cc-zero,Y,,,http://publications.europa.eu/resource/authority/frequency/MONTHLY,,,,
25b48296-97da-45f0-adb7-26a05d332989,Ponctualité nationale pondérée par mois - Nationale gepondereerde stiptheid per maand - Monthly national punctuality weighted,"Dit gepondereerd percentage houdt rekening met het aantal reizigers aan boord van de treinen: de vertraging van een volle trein in de spits weegt bijvoorbeeld zwaarder door dan die van een minder volle trein in de daluren.

Het stiptheidspercentage geeft aan hoeveel procent van alle binnenlandse treinen, over een periode van een maand, met een vertraging van maximaal 5 minuten en 59 seconden aangekomen zijn in hun eindbestemmingsstation. Voor de treinen die door de Brusselse Noord-Zuid verbinding rijden, geldt de aankomst in het eerste station van de verbinding dat zij op hun reisweg aandoen.

https://opendata.infrabel.be/explore/dataset/nationale-gepondereerde-stiptheid-per-maand/information/","Le pourcentage pondéré tient compte du nombre de voyageurs à bord des trains: le retard d'un train bondé à l'heure de pointe pèse par exemple plus lourd que celui d'un train moins bien rempli aux heures creuses.

Le pourcentage de ponctualité représente le pourcentage de trains qui, pendant le mois, sont arrivés avec un retard maximum de 5 minutes et 59 secondes, à leur gare de destination et -pour les trains qui traversent la jonction Nord-Midi bruxelloise, dans la première gare de la jonction qu'ils rencontrent sur leur trajet.

https://opendata.infrabel.be/explore/dataset/nationale-gepondereerde-stiptheid-per-maand/information/",,"The weighted metric take into account the amount of passengers on trains: the delay of a crowded train on peak hour weighs more than this of a sparsely populated train during off-peak hours.

The punctuality metric represents the proportion of trains that , over the course of a month, arrived with a maximum delay of 5 minutes and 59 seconds at their destination or - for the trains travelling through Brussel's North-South junction, upon arrival at the first station of the junction on their path.

https://opendata.infrabel.be/explore/dataset/nationale-gepondereerde-stiptheid-per-maand/information/",dataset,2020-03-12T13:46:31.996449,2020-12-08T08:32:51.964998,"http://publications.europa.eu/resource/authority/language/FRA, http://publications.europa.eu/resource/authority/language/ENG, http://publications.europa.eu/resource/authority/language/NLD",opendata@infrabel.be,2016-01-01T12:00:00,"http://data.europa.eu/nuts/code/BE1, http://data.europa.eu/nuts/code/BE2, http://data.europa.eu/nuts/code/BE3",http://publications.europa.eu/resource/authority/data-theme/TRAN,fe150c96-ce8b-4c91-adfd-cbaaff49a664,infrabel,fe150c96-ce8b-4c91-adfd-cbaaff49a664,cc-zero,http://www.opendefinition.org/licenses/cc-zero,Y,,,http://publications.europa.eu/resource/authority/frequency/MONTHLY,,,,
bd44d789-3fd0-4d50-a3f7-907cb0c721a2,Données Mobipulse - Gevegens Mobipulse - Mobipulse data,"Gegevens die de Mobipulse kaart samenstellen.
Op de site MobiPulse publiceert Infrabel tijdens de weekdagen een stiptheidsbarometer van de grote treinverbindingen. Eerst en vooral toont MobiPulse de gemiddelde reistijd waarmee je tussen 6 uur en 9 uur (ochtendspits) vanuit 10 grote Belgische stations (Namen, Luik, Charleroi, Bergen, Doornik, Binche, Antwerpen-Centraal, Gent-Sint-Pieters, Kortrijk en Hasselt) naar Brussel-Centraal kan sporen. 

Voor de avondspits (16 uur tot 19 uur) wordt hetzelfde principe gehanteerd in de tegenovergestelde richting. 

Daarnaast wordt ook het stiptheidspercentage op die assen meegedeeld en dat zowel voor de ochtend- als voor de avondspits. Dit percentage houdt rekening met de afgeschafte treinen.

https://opendata.infrabel.be/explore/dataset/gegevens-mobipulse/information/","Données qui constituent les cartes Mobipulse
Sur le site MobiPulse, Infrabel publie quotidiennement un baromètre de ponctualité des grands axes. 

Mobipulse donne le temps de parcours moyen pour rallier Bruxelles-Centrale à partir des 10 gares les plus importantes de Belgique (Namen, Luik, Charleroi, Bergen, Doornik, Binche, Antwerpen-Centraal, Gent-Sint-Pieters, Kortrijk en Hasselt) pendant l'heure de pointe du matin (de 6h à 9h) et pour le trajet inverse pendant l'heure de pointe du soir (de 16h à 19h).

Le pourcentage de ponctualité à la gare de destination est également donné pour chaque liaison. Ce pourcentage tient compte des trains supprimés.

https://opendata.infrabel.be/explore/dataset/gegevens-mobipulse/information/",,"Data underlying the Mobipulse score cards.
On its Mobipulse website Infrabel publishes daily a punctuality barometer on the land's main axes. Mobipulse gives the average travel time to reach Brussels-Central from the 10 most important stations in Belgium (Namur, Liège, Charleroi, Mons, Tournai, Binche, Antwerpen-Centraal, Gent-Sint-Pieters, Kortrijk and Hasselt) during morning peak hour (from 6 to 9), and for the reverse journey during evening peak hour (from 16 to 19).

The punctuality score (including cancelled trains) at the destination station is also given for each relation.

https://opendata.infrabel.be/explore/dataset/gegevens-mobipulse/information/",dataset,2020-03-12T10:37:50.635900,2020-12-08T08:32:42.629365,"http://publications.europa.eu/resource/authority/language/FRA, http://publications.europa.eu/resource/authority/language/ENG, http://publications.europa.eu/resource/authority/language/NLD",opendata@infrabel.be,2018-08-01T12:00:00,"http://data.europa.eu/nuts/code/BE1, http://data.europa.eu/nuts/code/BE2, http://data.europa.eu/nuts/code/BE3",http://publications.europa.eu/resource/authority/data-theme/TRAN,fe150c96-ce8b-4c91-adfd-cbaaff49a664,infrabel,fe150c96-ce8b-4c91-adfd-cbaaff49a664,cc-zero,http://www.opendefinition.org/licenses/cc-zero,Y,,,http://publications.europa.eu/resource/authority/frequency/DAILY,,,,
d881c367-2e99-4a8f-b2bc-0c698b320068,Ponctualité nationale par moment et par mois - Nationale stiptheid per moment en per maand - Monthly national punctuality per moment,"Nationale stiptheid per maand tijdens de ochtend- en avondspits, het weekend en de daluren.

Het stiptheidspercentage geeft aan hoeveel procent van alle binnenlandse reizigerstreinen over een periode van een maand aangekomen zijn op hun eindbestemmingsstation - voor de treinen die door de Brusselse Noord-Zuid verbinding rijden in het eerste station van de verbinding dat zij op hun reisweg aandoen - met een vertraging van maximaal 5 minuten en 59 seconden.

https://opendata.infrabel.be/explore/dataset/nationale-stiptheid-per-moment-en-per-maand/information/","Ponctualité nationale par mois durant les heures de pointe (matin et soir), les heures creuses et les weekends.

Le chiffre de ponctualité donne le pourcentage de tous les trains de voyageurs nationaux qui arrivent avec un retard de maximum 5 minutes 59 secondes à leur gare de destination ou - pour les trains qui passent par la jonction bruxelloise Nord-Midi, l'arrivée à la première gare de la jonction sur leur trajet, pendant un mois.

https://opendata.infrabel.be/explore/dataset/nationale-stiptheid-per-moment-en-per-maand/information/",,"Monthly national punctuality during peak hours (morning and evening), off-peak hours and weekends.

The punctuality metric gives the monthly proportion of domestic passenger trains arriving with a maximum delay of 5 minutes and 59 seconds à their destination or - for the trains travelling through Brussel's North-South junction, upon arrival at the first station of the junction on their path.

https://opendata.infrabel.be/explore/dataset/nationale-stiptheid-per-moment-en-per-maand/information/",dataset,2020-03-12T13:42:43.428731,2020-12-08T08:32:11.643119,"http://publications.europa.eu/resource/authority/language/FRA, http://publications.europa.eu/resource/authority/language/ENG, http://publications.europa.eu/resource/authority/language/NLD",opendata@infrabel.be,2016-01-01T12:00:00,"http://data.europa.eu/nuts/code/BE1, http://data.europa.eu/nuts/code/BE2, http://data.europa.eu/nuts/code/BE3",http://publications.europa.eu/resource/authority/data-theme/TRAN,fe150c96-ce8b-4c91-adfd-cbaaff49a664,infrabel,fe150c96-ce8b-4c91-adfd-cbaaff49a664,cc-zero,http://www.opendefinition.org/licenses/cc-zero,Y,,,http://publications.europa.eu/resource/authority/frequency/MONTHLY,,,,
9325d8ce-c000-4d60-8ff4-90019bd4baba,Ponctualité des trains Thalys - Stiptheid van Thalystreinen - Monthly Thalys trains punctuality,"Mandelijkse stiptheid van Thalystreinen op het Infrabel netwerk. 

Een Thalystrein wordt als stipt beschouwd indien hij minder dan 6 minuten vertraging oploopt op het netwerk.

https://opendata.infrabel.be/explore/dataset/stiptheid-van-thalys-treinen/information/","Ponctualité mensuelle des trains Thalys sur le réseau Infrabel. 

Un train Thalys est considéré comme ponctuel s'il circule sur le réseau avec moins de 6 minutes de retard.

https://opendata.infrabel.be/explore/dataset/stiptheid-van-thalys-treinen/information/",,"Monthly punctuality of Thalys trains on Infrabel's network. 

A Thalys train is considered punctual if it travels on the network with less than 6 minutes delay.

https://opendata.infrabel.be/explore/dataset/stiptheid-van-thalys-treinen/information/",dataset,2020-03-12T13:37:41.420162,2020-12-08T08:31:59.722765,"http://publications.europa.eu/resource/authority/language/FRA, http://publications.europa.eu/resource/authority/language/ENG, http://publications.europa.eu/resource/authority/language/NLD",opendata@infrabel.be,2016-01-01T12:00:00,"http://data.europa.eu/nuts/code/BE1, http://data.europa.eu/nuts/code/BE2, http://data.europa.eu/nuts/code/BE3",http://publications.europa.eu/resource/authority/data-theme/TRAN,fe150c96-ce8b-4c91-adfd-cbaaff49a664,infrabel,fe150c96-ce8b-4c91-adfd-cbaaff49a664,cc-zero,http://www.opendefinition.org/licenses/cc-zero,Y,,,http://publications.europa.eu/resource/authority/frequency/MONTHLY,,,,
3845f3d0-fd30-4631-9810-f8d28fd4ff75,Ponctualité des trains ICE - Stiptheid ICE treinen - Monthly ICE trains punctuality,"Maandelijkse stiptheid van ICE-treinen voor

* Vertrek Brussel-Zuid en inrit grens 
* Uitrit grens en aankomst Brussel-Zuid

https://opendata.infrabel.be/explore/dataset/stiptheid-ice-treinen/information/","Ponctualité mensuelle des trains ICE

* A leur départ de Bruxelles-Midi et au passage de la frontière (sortie de Belgique)
* Au passage de la frontière à l'entrée en Belgique et à l'arrivée à Bruxelles-midi

https://opendata.infrabel.be/explore/dataset/stiptheid-ice-treinen/information/",,"Monthly punctuality of ICE trains

* Departing Brussels-South and exiting the border 
* Entering the border and arriving at Brussels-South

https://opendata.infrabel.be/explore/dataset/stiptheid-ice-treinen/information/",dataset,2020-03-12T13:34:23.506236,2020-12-08T08:31:48.189232,"http://publications.europa.eu/resource/authority/language/FRA, http://publications.europa.eu/resource/authority/language/ENG, http://publications.europa.eu/resource/authority/language/NLD",opendata@infrabel.be,2016-01-01T12:00:00,"http://data.europa.eu/nuts/code/BE1, http://data.europa.eu/nuts/code/BE2, http://data.europa.eu/nuts/code/BE3",http://publications.europa.eu/resource/authority/data-theme/TRAN,fe150c96-ce8b-4c91-adfd-cbaaff49a664,infrabel,fe150c96-ce8b-4c91-adfd-cbaaff49a664,cc-zero,http://www.opendefinition.org/licenses/cc-zero,Y,,,http://publications.europa.eu/resource/authority/frequency/MONTHLY,,,,
bb3303e2-3808-43c7-a6f4-59a8de045395,Ponctualité des trains Eurostar - Stiptheid van Eurostartreinen - Monthly Eurostar trains punctuality,"Maandelijks stiptheid van Eurostartreinen op het Infrabel netwerk (minder dan 6 min. vertraging).

https://opendata.infrabel.be/explore/dataset/stiptheid-van-eurostar-treinen/information/","Ponctualité mensuelle des trains Eurostar lors de leur passage sur le réseau Infrabel (moins de 6 minutes de retard)

https://opendata.infrabel.be/explore/dataset/stiptheid-van-eurostar-treinen/information/",,"Monthly punctuality of Eurostar trains on Infrabel's network.

A Eurostar train is considered punctual if it travels on the network with less than 6 minutes delay.

https://opendata.infrabel.be/explore/dataset/stiptheid-van-eurostar-treinen/information/",dataset,2020-03-12T13:30:48.606149,2020-12-08T08:31:07.794424,"http://publications.europa.eu/resource/authority/language/FRA, http://publications.europa.eu/resource/authority/language/ENG, http://publications.europa.eu/resource/authority/language/NLD",opendata@infrabel.be,2016-01-01T12:00:00,"http://data.europa.eu/nuts/code/BE1, http://data.europa.eu/nuts/code/BE2, http://data.europa.eu/nuts/code/BE3",http://publications.europa.eu/resource/authority/data-theme/TRAN,fe150c96-ce8b-4c91-adfd-cbaaff49a664,infrabel,fe150c96-ce8b-4c91-adfd-cbaaff49a664,cc-zero,http://www.opendefinition.org/licenses/cc-zero,Y,,,http://publications.europa.eu/resource/authority/frequency/MONTHLY,,,,
22ebb5de-bfc2-499a-bbc3-56de9ef8d367,Ponctualité des trains de marchandises - Stiptheid van de goederentreinen - Monthly freight trains punctuality,"Maandelijkse stiptheid van alle goederentreinen op het Infrabel netwerk bij aankomst op eindbestemming, gemeten op 30 minuten en gemeten op 60 minuten vertraging.

https://opendata.infrabel.be/explore/dataset/stiptheid-van-de-goederentreinen/information/","Ponctualité mensuelle des trains de marchandises sur le réseau Infrabel selon qu'ils sont arrivées avec moins de 30 minutes ou moins de 60 minutes à leur destination finale.

https://opendata.infrabel.be/explore/dataset/stiptheid-van-de-goederentreinen/information/",,"Monthly punctuality of freight trains on Infrabel's network, with a maximum delay of either 30 minutes or 60 minutes upon arrival at their destination.

https://opendata.infrabel.be/explore/dataset/stiptheid-van-de-goederentreinen/information/",dataset,2020-03-12T13:27:23.550085,2020-12-08T08:30:58.243653,"http://publications.europa.eu/resource/authority/language/FRA, http://publications.europa.eu/resource/authority/language/ENG, http://publications.europa.eu/resource/authority/language/NLD",opendata@infrabel.be,2016-01-01T12:00:00,"http://data.europa.eu/nuts/code/BE1, http://data.europa.eu/nuts/code/BE2, http://data.europa.eu/nuts/code/BE3",http://publications.europa.eu/resource/authority/data-theme/TRAN,fe150c96-ce8b-4c91-adfd-cbaaff49a664,infrabel,fe150c96-ce8b-4c91-adfd-cbaaff49a664,cc-zero,http://www.opendefinition.org/licenses/cc-zero,Y,,,http://publications.europa.eu/resource/authority/frequency/MONTHLY,,,,
b5719e93-b974-482d-a5d3-eefbe3f77298,Ponctualité des TGV - Stiptheid TGV - Monthly TGV trains punctuality,"Maandelijkse stiptheid van TGV's op het Infrabel netwerk. 

Een TGV wordt als stipt beschouwd indien hij minder dan 6 minuten vertraging oploopt op het netwerk.

https://opendata.infrabel.be/explore/dataset/stiptheid-tgv/information/","Ponctualité mensuelle des trains TGV sur le réseau Infrabel. 

Un train TGV est considéré comme ponctuel s'il circule sur le réseau avec moins de 6 minutes de retard.

_Note : L’acronyme ""TGV"" est ici utilisé pour représenter les trains de la société TGV France et ne représente donc pas tous les trains à grande vitesse circulant sur le réseau._

https://opendata.infrabel.be/explore/dataset/stiptheid-tgv/information/",,"Monthly punctuality of TGV trains on Infrabel's network. 

A TGV train is considered punctual if it travels on the network with less than 6 minutes delay.

Note : the acronym ""TGV"" (from French ""Train à Grande Vitesse"", meaning High Speed Train) is used here to designate the company ""TGV France"" and its trains. It is not meant to designate all high speed trains travelling on Infrabel's network.

https://opendata.infrabel.be/explore/dataset/stiptheid-tgv/information/",dataset,2020-03-12T13:23:53.329257,2020-12-08T08:30:48.228267,"http://publications.europa.eu/resource/authority/language/FRA, http://publications.europa.eu/resource/authority/language/ENG, http://publications.europa.eu/resource/authority/language/NLD",opendata@infrabel.be,2016-01-01T12:00:00,"http://data.europa.eu/nuts/code/BE1, http://data.europa.eu/nuts/code/BE2, http://data.europa.eu/nuts/code/BE3",http://publications.europa.eu/resource/authority/data-theme/TRAN,fe150c96-ce8b-4c91-adfd-cbaaff49a664,infrabel,fe150c96-ce8b-4c91-adfd-cbaaff49a664,cc-zero,http://www.opendefinition.org/licenses/cc-zero,Y,,,http://publications.europa.eu/resource/authority/frequency/MONTHLY,,,,
09429e20-bfb3-4f39-a0ef-26dad93f8540,Ponctualité des relations IC par moment - Stiptheid van IC-relatie per moment - Monthly punctuality of IC relations per moment,"Maandelijkse stiptheid van IC-relaties per moment bij aankomst op hun eindbestemming. Voor de treinen die door de Brusselse Noord-Zuid verbinding rijden, geldt het eerste station van de verbinding dat zij op hun reisweg aandoen. 

Een trein wordt als stipt beschouwd als hij met minder dan 6 minuten vertraging in het station aankomt.

https://opendata.infrabel.be/explore/dataset/stiptheid-van-ic-relatie-per-moment/information/","Ponctualité mensuelle des relations IC à l'arrivée à leur destination finale et (pour les trains qui passent par la jonction Nord-Midi) à l'arrivée à la première gare bruxelloise de la jonction.

Un train est considéré comme ponctuel s'il arrive en gare avec un retard de moins de 6 minutes.

https://opendata.infrabel.be/explore/dataset/stiptheid-van-ic-relatie-per-moment/information/",,"Monthly punctuality of IC relations upon arrival at their destination and or - for the trains travelling through Brussel's North-South junction, upon arrival at the first station of the junction on their path, per moment of the day (peak hours, off-peak hours and weekend). 

A train is considered punctual if it arrives at the station with less than 6 minutes delay.

https://opendata.infrabel.be/explore/dataset/stiptheid-van-ic-relatie-per-moment/information/",dataset,2020-03-12T13:18:23.856924,2020-12-08T08:29:36.590996,"http://publications.europa.eu/resource/authority/language/FRA, http://publications.europa.eu/resource/authority/language/ENG, http://publications.europa.eu/resource/authority/language/NLD",opendata@infrabel.be,2016-01-01T12:00:00,"http://data.europa.eu/nuts/code/BE1, http://data.europa.eu/nuts/code/BE2, http://data.europa.eu/nuts/code/BE3",http://publications.europa.eu/resource/authority/data-theme/TRAN,fe150c96-ce8b-4c91-adfd-cbaaff49a664,infrabel,fe150c96-ce8b-4c91-adfd-cbaaff49a664,cc-zero,http://www.opendefinition.org/licenses/cc-zero,Y,,,http://publications.europa.eu/resource/authority/frequency/MONTHLY,,,,
22aa5913-ce33-4467-b79b-99f70634b461,Ponctualité des relations IC - Stiptheid van IC-relatie - Monthly punctuality of IC relations,"Maandelijkse stiptheid van IC-relaties bij aankomst op hun eindbestemming. Voor de treinen die door de Brusselse Noord-Zuid verbinding rijden, geldt hiervoor het eerste station van de verbinding dat zij op hun reisweg aandoen. 

Een trein wordt als stipt beschouwd  als hij met minder dan 6 minuten vertraging in het station aankomt.

https://opendata.infrabel.be/explore/dataset/data_punctualite_trainic/information/","Ponctualité mensuelle des relations IC à l'arrivée à leur destination finale et (pour les trains qui passent par la jonction Nord-Midi) à l'arrivée à la première gare bruxelloise de la jonction.

Un train est considéré comme ponctuel s'il arrive en gare avec un retard de moins de 6 minutes.

https://opendata.infrabel.be/explore/dataset/data_punctualite_trainic/information/",,"Monthly punctuality of IC relations upon arrival at their destination or - for the trains travelling through Brussel's North-South junction, upon arrival at the first station of the junction on their path. 

A train is considered punctual if it arrives at the station with less than 6 minutes delay.

https://opendata.infrabel.be/explore/dataset/data_punctualite_trainic/information/",dataset,2020-03-12T13:13:28.168858,2020-12-08T08:29:22.852201,"http://publications.europa.eu/resource/authority/language/FRA, http://publications.europa.eu/resource/authority/language/ENG, http://publications.europa.eu/resource/authority/language/NLD",opendata@infrabel.be,2016-01-01T12:00:00,"http://data.europa.eu/nuts/code/BE1, http://data.europa.eu/nuts/code/BE2, http://data.europa.eu/nuts/code/BE3",http://publications.europa.eu/resource/authority/data-theme/TRAN,fe150c96-ce8b-4c91-adfd-cbaaff49a664,infrabel,fe150c96-ce8b-4c91-adfd-cbaaff49a664,cc-zero,http://www.opendefinition.org/licenses/cc-zero,Y,,,http://publications.europa.eu/resource/authority/frequency/MONTHLY,,,,
cbc40b65-537c-4bdf-815b-e426026be1c5,Ponctualité à l'arrivée à Bruxelles par moment et grande ligne - Stiptheid bij aankomst in Brussels per moment en grote lijnen - Monthly punctuality upon arrival in Brussels per moment and main line,"Maandelijkse stiptheid bij aankomst in het eerste Brusselse station van de Noord-Zuidverbindind per moment (ochtend- en avondspits, daluren en weekends) en per grote lijnen.

De trein wordt als stipt beschouwd als hij met minder dan 6 minuten vertraging in het station aankomt.

https://opendata.infrabel.be/explore/dataset/stiptheid-bij-aankomst-in-brussels-per-moment-en-grote-lijnen/information/","Ponctualité mensuelle des trains à l'arrivée dans la première gare de la jonction Nord-Midi à Bruxelles par moment (heures de pointe du soir et du matin, heures creuses et weekends) et par grande ligne.

Le train est considéré comme ponctuel s'il arrive à la gare avec moins de 6 minutes de retard.

https://opendata.infrabel.be/explore/dataset/stiptheid-bij-aankomst-in-brussels-per-moment-en-grote-lijnen/information/",,"Monthly punctuality of trains upon arrival in the first station of Brussel's North-South junction on their path, per moment of day (morning peak hour, evening peak hour, off-peak hours and weekends) and per main line.

A train is considered punctual if it arrives at the station with less than 6 minutes delay.

https://opendata.infrabel.be/explore/dataset/stiptheid-bij-aankomst-in-brussels-per-moment-en-grote-lijnen/information/",dataset,2020-03-12T13:05:49.489332,2020-12-08T08:29:11.579262,"http://publications.europa.eu/resource/authority/language/FRA, http://publications.europa.eu/resource/authority/language/ENG, http://publications.europa.eu/resource/authority/language/NLD",opendata@infrabel.be,2016-01-01T12:00:00,"http://data.europa.eu/nuts/code/BE1, http://data.europa.eu/nuts/code/BE2, http://data.europa.eu/nuts/code/BE3",http://publications.europa.eu/resource/authority/data-theme/TRAN,fe150c96-ce8b-4c91-adfd-cbaaff49a664,infrabel,fe150c96-ce8b-4c91-adfd-cbaaff49a664,cc-zero,http://www.opendefinition.org/licenses/cc-zero,Y,,,http://publications.europa.eu/resource/authority/frequency/MONTHLY,,,,
3c4e7f56-cbd7-4c2b-b60f-64f9441f040a,Ponctualité à l'arrivée à Bruxelles par moment - Stiptheid bij aankomst in Brussels per moment - Monthly punctuality upon arrival in Brussels per moment,"Maandelijkse stiptheid bij aankomst in het eerste Brusselse station van de Noord-Zuidverbindind per moment (ochtend- en avondspits, daluren en weekends). 

De trein wordt als stipt beschouwd als hij met minder dan 6 minuten vertraging in het station aankomt.

https://opendata.infrabel.be/explore/dataset/stiptheid-bij-aankomst-in-brussels-per-moment/information/","Ponctualité mensuelle des trains à l'arrivée dans la première gare de la jonction Nord-Midi à Bruxelles par moment (heures de pointe du soir et du matin, heures creuses et weekends). 

Le train est considéré comme ponctuel s'il arrive à la gare avec moins de 6 minutes de retard.

https://opendata.infrabel.be/explore/dataset/stiptheid-bij-aankomst-in-brussels-per-moment/information/",,"Monthly punctuality of trains upon arrival in the first station of Brussel's North-South junction on their path, per moment of day (morning peak hour, evening peak hour, off-peak hours and weekends).

A train is considered punctual if it arrives at the station with less than 6 minutes delay.

https://opendata.infrabel.be/explore/dataset/stiptheid-bij-aankomst-in-brussels-per-moment/information/

",dataset,2020-03-12T13:01:12.668233,2020-12-08T08:27:56.649506,"http://publications.europa.eu/resource/authority/language/FRA, http://publications.europa.eu/resource/authority/language/ENG, http://publications.europa.eu/resource/authority/language/NLD",opendata@infrabel.be,2016-01-01T12:00:00,"http://data.europa.eu/nuts/code/BE1, http://data.europa.eu/nuts/code/BE2, http://data.europa.eu/nuts/code/BE3",http://publications.europa.eu/resource/authority/data-theme/TRAN,fe150c96-ce8b-4c91-adfd-cbaaff49a664,infrabel,fe150c96-ce8b-4c91-adfd-cbaaff49a664,cc-zero,http://www.opendefinition.org/licenses/cc-zero,Y,,,http://publications.europa.eu/resource/authority/frequency/MONTHLY,,,,
